user_id,anomaly_score_IF,anomaly_IF,anomaly_score_AE,anomaly_AE,is_anomaly,user_risk_grade,anomaly,critical_anomaly
10006873,0.1445380888627081,1,0.069486655,1,2,Normal,1,1
10006874,0.1644522918108499,1,0.058951028,1,2,Normal,1,1
10006875,0.1737044520104408,1,0.07197078,1,2,Normal,1,1
10006876,0.1374097485388749,1,0.07475966,1,2,Normal,1,1
10006877,0.181130050679642,1,0.041869868,1,2,Normal,1,1
10006878,0.1517211980510223,1,0.08189964,1,2,Normal,1,1
10006879,0.1760389862939452,1,0.038181055,1,2,Normal,1,1
10006880,0.1628883872787838,1,0.03166058,1,2,Normal,1,1
10006881,0.0653766438733803,1,0.074754074,1,2,Normal,1,1
10006882,0.1702432141240657,1,0.05041036,1,2,Normal,1,1
10006883,0.1802829258527776,1,0.050544344,1,2,Normal,1,1
10006884,0.1787950783026499,1,0.0279523,1,2,Normal,1,1
10006885,0.161954330384796,1,0.059379328,1,2,Normal,1,1
10006886,0.0785698718280211,1,0.53898,-1,0,Medium Risk,-1,1
10006887,0.1279801256885268,1,0.1677468,1,2,Normal,1,1
10006888,0.1650631035647377,1,0.055828407,1,2,Normal,1,1
10006889,0.1593487445600862,1,0.04490692,1,2,Normal,1,1
10006890,0.1618071145781094,1,0.054715652,1,2,Normal,1,1
10006891,0.1699352331872044,1,0.07067944,1,2,Normal,1,1
10006892,0.0719793801397663,1,0.24799836,1,2,Normal,1,1
10006893,0.1167802185823,1,0.08741915,1,2,Normal,1,1
10006894,0.1318759101364097,1,0.13874988,1,2,Normal,1,1
10006895,0.0837537489769682,1,0.4098717,1,2,Normal,1,1
10006896,0.0585391784024693,1,0.36808708,1,2,Normal,1,1
10006897,0.1774693009097266,1,0.043008868,1,2,Normal,1,1
10006898,0.0833624890526372,1,0.06862766,1,2,Normal,1,1
10006899,0.0958110218651953,1,0.17958882,1,2,Normal,1,1
10006900,-0.0186452407493959,-1,0.20347951,1,0,Medium Risk,-1,1
10006901,0.0444653317316344,1,0.20918497,1,2,Normal,1,1
10006902,0.1808962617679516,1,0.048713878,1,2,Normal,1,1
10006903,0.1696992932858949,1,0.045231663,1,2,Normal,1,1
10006904,0.1656412659849649,1,0.074066624,1,2,Normal,1,1
10006905,0.177208543247864,1,0.039366346,1,2,Normal,1,1
10006906,0.1669470287859743,1,0.09631449,1,2,Normal,1,1
10006907,0.1817541042703817,1,0.0617766,1,2,Normal,1,1
10006908,0.1637985461848862,1,0.04042356,1,2,Normal,1,1
10006909,0.1792312272770477,1,0.022038111,1,2,Normal,1,1
10006910,0.1792017952117509,1,0.049633194,1,2,Normal,1,1
10006911,0.0842900106151568,1,0.3117504,1,2,Normal,1,1
10006912,0.1495268756747634,1,0.09457738,1,2,Normal,1,1
10006913,0.175793531333939,1,0.0320791,1,2,Normal,1,1
10006914,0.1064750557773271,1,0.14428478,1,2,Normal,1,1
10006915,0.1595904022839518,1,0.055299833,1,2,Normal,1,1
10006916,0.1197801541141978,1,0.14763851,1,2,Normal,1,1
10006917,0.1011705768966266,1,0.17551951,1,2,Normal,1,1
10006918,0.1743919840638931,1,0.03603794,1,2,Normal,1,1
10006919,0.1064922380112078,1,0.07410926,1,2,Normal,1,1
10006920,0.0481867315167365,1,0.31108275,1,2,Normal,1,1
10006921,0.1747906533808015,1,0.049598113,1,2,Normal,1,1
10006922,0.1375893236101866,1,0.10822546,1,2,Normal,1,1
10006923,0.1605633608257282,1,0.0667726,1,2,Normal,1,1
10006924,0.140729964428975,1,0.057782914,1,2,Normal,1,1
10006925,0.1488861116164915,1,0.064485736,1,2,Normal,1,1
10006926,0.1377777997856845,1,0.103470795,1,2,Normal,1,1
10006927,0.1628878072729913,1,0.110847875,1,2,Normal,1,1
10006928,0.1421946058015326,1,0.08278599,1,2,Normal,1,1
10006929,0.1272050142003773,1,0.078819275,1,2,Normal,1,1
10006930,0.174414951832521,1,0.03162685,1,2,Normal,1,1
10006931,0.1583668610188516,1,0.105275504,1,2,Normal,1,1
10006932,-0.055884012911864,-1,0.48205572,1,0,Medium Risk,-1,1
10006933,0.1695303306715989,1,0.05400622,1,2,Normal,1,1
10006934,-0.0829696621485144,-1,0.42738172,1,0,Medium Risk,-1,1
10006935,0.1059720059667947,1,0.08037797,1,2,Normal,1,1
10006936,0.0756652758577766,1,0.16591536,1,2,Normal,1,1
10006937,0.1604020450813802,1,0.03864367,1,2,Normal,1,1
10006938,0.1693635380443081,1,0.05657432,1,2,Normal,1,1
10006939,0.1676245044461692,1,0.043693837,1,2,Normal,1,1
10006940,0.1581477445910198,1,0.059909776,1,2,Normal,1,1
10006941,0.1825909454038373,1,0.020601794,1,2,Normal,1,1
10006942,0.1280540372311632,1,0.06064417,1,2,Normal,1,1
10006943,0.1780726369237407,1,0.0252219,1,2,Normal,1,1
10006944,0.1624912888121468,1,0.0947625,1,2,Normal,1,1
10006945,0.179205697437343,1,0.03337281,1,2,Normal,1,1
10006946,-0.057185149154189,-1,0.3290758,1,0,Medium Risk,-1,1
10006947,0.181647889682282,1,0.04101843,1,2,Normal,1,1
10006948,0.1619185449664155,1,0.08014775,1,2,Normal,1,1
10006949,0.0146615948436206,1,0.64698756,-1,0,Medium Risk,-1,1
10006950,0.1675765033803798,1,0.049961314,1,2,Normal,1,1
10006951,0.1367594930807875,1,0.049820684,1,2,Normal,1,1
10006952,0.1209227212698025,1,0.12001861,1,2,Normal,1,1
10006953,-0.0160496518549382,-1,0.16996509,1,0,Medium Risk,-1,1
10006954,0.1513502249808911,1,0.046944473,1,2,Normal,1,1
10006955,0.0898703001368394,1,0.08999641,1,2,Normal,1,1
10006956,0.1847568931234228,1,0.026414536,1,2,Normal,1,1
10006957,-0.0494291801507845,-1,0.8733438,-1,-2,Critical Risk,-1,-1
10006958,0.1245885912675187,1,0.07303961,1,2,Normal,1,1
10006959,0.1508730331105228,1,0.060561016,1,2,Normal,1,1
10006960,0.1222635839791795,1,0.13184433,1,2,Normal,1,1
10006961,0.1756996507546075,1,0.063990496,1,2,Normal,1,1
10006962,0.0220847737363898,1,0.6455567,-1,0,Medium Risk,-1,1
10006963,0.080728473491427,1,0.17837319,1,2,Normal,1,1
10006964,0.153837111759711,1,0.09510634,1,2,Normal,1,1
10006965,0.1800415174886884,1,0.02912101,1,2,Normal,1,1
10006966,-0.0040574306465093,-1,0.41177225,1,0,Medium Risk,-1,1
10006967,-0.0958841350660412,-1,0.64497775,-1,-2,Critical Risk,-1,-1
10006968,0.15791606592966,1,0.07717401,1,2,Normal,1,1
10006969,0.154702786416811,1,0.084994085,1,2,Normal,1,1
10006970,0.0868522135009005,1,0.1449702,1,2,Normal,1,1
10006971,0.1272576214559726,1,0.15673716,1,2,Normal,1,1
10006972,0.1332631588976933,1,0.101292156,1,2,Normal,1,1
10006973,0.0807593759444975,1,0.3404904,1,2,Normal,1,1
10006974,0.1298593981600337,1,0.093913086,1,2,Normal,1,1
10006975,0.1681695073819683,1,0.042181667,1,2,Normal,1,1
10006976,0.1698990213834437,1,0.033537045,1,2,Normal,1,1
10006977,0.1611222926033302,1,0.19724378,1,2,Normal,1,1
10006978,0.1278669074202845,1,0.11682617,1,2,Normal,1,1
10006979,0.1779767754540674,1,0.020283366,1,2,Normal,1,1
10006980,0.1432281531773058,1,0.062779985,1,2,Normal,1,1
10006981,0.1346184340973659,1,0.087215565,1,2,Normal,1,1
10006982,0.0966012027882197,1,0.2111022,1,2,Normal,1,1
10006983,0.1720095141661454,1,0.030158639,1,2,Normal,1,1
10006984,0.1489126584365656,1,0.08874911,1,2,Normal,1,1
10006985,0.1423178675068016,1,0.056229398,1,2,Normal,1,1
10006986,0.1157856526099888,1,0.15328865,1,2,Normal,1,1
10006987,0.1709478741694581,1,0.04537899,1,2,Normal,1,1
10006988,0.1616978728650016,1,0.09803988,1,2,Normal,1,1
10006989,0.0178827322331281,1,0.71150964,-1,0,Medium Risk,-1,1
10006990,0.1441136722143582,1,0.0879208,1,2,Normal,1,1
10006991,0.1701969275019094,1,0.058112886,1,2,Normal,1,1
10006992,0.1794718264547781,1,0.026278952,1,2,Normal,1,1
10006993,0.1749846773702474,1,0.03919183,1,2,Normal,1,1
10006994,0.081107938969353,1,0.18724108,1,2,Normal,1,1
10006995,0.1558049285646777,1,0.05209882,1,2,Normal,1,1
10006996,0.148264334283235,1,0.087574385,1,2,Normal,1,1
10006997,0.1285607935008368,1,0.06346291,1,2,Normal,1,1
10006998,0.1293850263173134,1,0.16691579,1,2,Normal,1,1
10006999,-0.0340498026570867,-1,0.44665408,1,0,Medium Risk,-1,1
10007000,0.1460086987587185,1,0.09797723,1,2,Normal,1,1
10007001,0.1703611030379531,1,0.041973546,1,2,Normal,1,1
10007002,0.176806595340317,1,0.08694429,1,2,Normal,1,1
10007003,0.1465102712161588,1,0.092265725,1,2,Normal,1,1
10007004,0.1365727185173359,1,0.08127816,1,2,Normal,1,1
10007005,0.1766591915522278,1,0.037836656,1,2,Normal,1,1
10007006,0.1758446833792474,1,0.044601284,1,2,Normal,1,1
10007007,0.0972086620590194,1,0.26504207,1,2,Normal,1,1
10007008,0.0723785630784619,1,0.39165506,1,2,Normal,1,1
10007009,0.0077226902407245,1,0.7677293,-1,0,Medium Risk,-1,1
10007010,0.1814796500497442,1,0.021332735,1,2,Normal,1,1
10007011,0.180198305429805,1,0.03804156,1,2,Normal,1,1
10007012,0.1487283376655001,1,0.133354,1,2,Normal,1,1
10007013,0.1112719540288617,1,0.12817796,1,2,Normal,1,1
10007014,0.0569067899903534,1,0.48861223,1,2,Normal,1,1
10007015,0.1739662543487231,1,0.085783824,1,2,Normal,1,1
10007016,0.1798916175181006,1,0.026221061,1,2,Normal,1,1
10007017,0.1789943112441353,1,0.025332863,1,2,Normal,1,1
10007018,0.1794364318565053,1,0.03270904,1,2,Normal,1,1
10007019,0.1771219334155602,1,0.07483021,1,2,Normal,1,1
10007020,0.0701578751954528,1,0.2721083,1,2,Normal,1,1
10007021,0.1725499169369542,1,0.031201858,1,2,Normal,1,1
10007022,0.1638748601729968,1,0.06465211,1,2,Normal,1,1
10007023,0.1765874257436261,1,0.046697643,1,2,Normal,1,1
10007024,0.1421571027482349,1,0.054906946,1,2,Normal,1,1
10007025,0.0858911454722622,1,0.14108202,1,2,Normal,1,1
10007026,0.1754400466245984,1,0.039690774,1,2,Normal,1,1
10007027,0.1669219150790893,1,0.065169685,1,2,Normal,1,1
10007028,0.1821991067703564,1,0.03945458,1,2,Normal,1,1
10007029,0.1825343599265307,1,0.026881168,1,2,Normal,1,1
10007030,0.1513284032847515,1,0.043617643,1,2,Normal,1,1
10007031,0.1808985438896275,1,0.034017164,1,2,Normal,1,1
10007032,0.065044193206383,1,0.36723548,1,2,Normal,1,1
10007033,-0.0944701243535297,-1,0.7149378,-1,-2,Critical Risk,-1,-1
10007034,0.0846451439108241,1,0.08403281,1,2,Normal,1,1
10007035,0.1297284332750338,1,0.085125245,1,2,Normal,1,1
10007036,0.186256061989283,1,0.016863994,1,2,Normal,1,1
10007037,0.1839267927892152,1,0.032961003,1,2,Normal,1,1
10007038,0.0460402932713173,1,0.1660881,1,2,Normal,1,1
10007039,0.120324612473028,1,0.10265934,1,2,Normal,1,1
10007040,0.1757887536245707,1,0.043909978,1,2,Normal,1,1
10007041,0.0964875831943111,1,0.15592389,1,2,Normal,1,1
10007042,0.1726374731281945,1,0.06025439,1,2,Normal,1,1
10007043,0.1642397515394848,1,0.072085604,1,2,Normal,1,1
10007044,0.1724851598134121,1,0.04125605,1,2,Normal,1,1
10007045,0.1484384860620887,1,0.087206975,1,2,Normal,1,1
10007046,0.1794488307480736,1,0.041240543,1,2,Normal,1,1
10007047,0.1181848493290366,1,0.14797752,1,2,Normal,1,1
10007048,0.1543250767901237,1,0.10113075,1,2,Normal,1,1
10007049,0.1216921978764309,1,0.11141255,1,2,Normal,1,1
10007050,0.1074431976686688,1,0.08564296,1,2,Normal,1,1
10007051,0.1744295007762649,1,0.059229173,1,2,Normal,1,1
10007052,0.0629140425157408,1,0.11261377,1,2,Normal,1,1
10007053,0.1809209423369433,1,0.036537763,1,2,Normal,1,1
10007054,0.1729949447232202,1,0.06786624,1,2,Normal,1,1
10007055,0.1718713245582805,1,0.04597951,1,2,Normal,1,1
10007056,0.1704779536327941,1,0.036769263,1,2,Normal,1,1
10007057,0.085040491461935,1,0.18951888,1,2,Normal,1,1
10007058,0.1620335978152832,1,0.06530601,1,2,Normal,1,1
10007059,0.16607985245482,1,0.034757953,1,2,Normal,1,1
10007060,0.1555444586139838,1,0.038229536,1,2,Normal,1,1
10007061,0.1212621006692388,1,0.26793876,1,2,Normal,1,1
10007062,0.1359272107661168,1,0.15037832,1,2,Normal,1,1
10007063,0.1296551550780255,1,0.104384735,1,2,Normal,1,1
10007064,0.0890384938530311,1,0.07088309,1,2,Normal,1,1
10007065,0.1138124455424687,1,0.046487372,1,2,Normal,1,1
10007066,0.1861351699923296,1,0.031553835,1,2,Normal,1,1
10007067,0.0199841367360317,1,0.23185305,1,2,Normal,1,1
10007068,0.0685244553002907,1,0.18085004,1,2,Normal,1,1
10007069,0.1781234448045244,1,0.044889476,1,2,Normal,1,1
10007070,0.0781938523213596,1,0.052027088,1,2,Normal,1,1
10007071,0.1561102375496558,1,0.09014391,1,2,Normal,1,1
10007072,0.1556908089597118,1,0.03800765,1,2,Normal,1,1
10007073,0.0247396743992239,1,0.23718522,1,2,Normal,1,1
10007074,0.0782111070840837,1,0.1827166,1,2,Normal,1,1
10007075,0.1848784692341102,1,0.025724038,1,2,Normal,1,1
10007076,0.1642959390088321,1,0.030248115,1,2,Normal,1,1
10007077,-0.0295648234025088,-1,0.7900705,-1,-2,Critical Risk,-1,-1
10007078,0.1727091805228122,1,0.043080848,1,2,Normal,1,1
10007079,0.0752641621477705,1,0.20892957,1,2,Normal,1,1
10007080,0.1619084819327813,1,0.06255973,1,2,Normal,1,1
10007081,0.1602933013333446,1,0.099070616,1,2,Normal,1,1
10007082,0.1781753598189128,1,0.03476231,1,2,Normal,1,1
10007083,0.0454909599913702,1,0.37739077,1,2,Normal,1,1
10007084,0.1266067747630243,1,0.14230461,1,2,Normal,1,1
10007085,0.1313409060007384,1,0.06720734,1,2,Normal,1,1
10007086,0.1779631520017147,1,0.03776752,1,2,Normal,1,1
10007087,0.1421064078769308,1,0.12394855,1,2,Normal,1,1
10007088,0.1764186733039833,1,0.034963954,1,2,Normal,1,1
10007089,0.0810981068850917,1,0.55776626,-1,0,Medium Risk,-1,1
10007090,0.107561833161712,1,0.036111612,1,2,Normal,1,1
10007091,0.1754475543330538,1,0.0332911,1,2,Normal,1,1
10007092,0.1140857255255188,1,0.091354385,1,2,Normal,1,1
10007093,0.1445467673031384,1,0.08932167,1,2,Normal,1,1
10007094,0.1751125817193618,1,0.053546917,1,2,Normal,1,1
10007095,0.1395511950876194,1,0.20332478,1,2,Normal,1,1
10007096,0.1419739649975445,1,0.19847754,1,2,Normal,1,1
10007097,-0.0252713750990979,-1,0.47475523,1,0,Medium Risk,-1,1
10007098,0.1053010980570681,1,0.3438917,1,2,Normal,1,1
10007099,0.1666303146438657,1,0.049864728,1,2,Normal,1,1
10007100,0.0738560265782438,1,0.36065683,1,2,Normal,1,1
10007101,-0.0222598749296893,-1,0.33073002,1,0,Medium Risk,-1,1
10007102,0.1547024677061991,1,0.067776956,1,2,Normal,1,1
10007103,0.1137472747697905,1,0.13267489,1,2,Normal,1,1
10007104,0.1481484634490108,1,0.08880834,1,2,Normal,1,1
10007105,0.1182645895166432,1,0.08475409,1,2,Normal,1,1
10007106,0.1722218139741306,1,0.058539327,1,2,Normal,1,1
10007107,0.1741899211614785,1,0.04008098,1,2,Normal,1,1
10007108,0.1470100218715057,1,0.080737,1,2,Normal,1,1
10007109,0.0391426333427876,1,0.35860062,1,2,Normal,1,1
10007110,0.0952780257853332,1,0.091938555,1,2,Normal,1,1
10007111,0.087390661821394,1,0.28495535,1,2,Normal,1,1
10007112,-0.0135868914239842,-1,0.19420885,1,0,Medium Risk,-1,1
10007113,0.1536114655296494,1,0.09543524,1,2,Normal,1,1
10007114,0.1685597257334029,1,0.045530606,1,2,Normal,1,1
10007115,0.1849537324916098,1,0.031796526,1,2,Normal,1,1
10007116,0.15256637665214,1,0.0642446,1,2,Normal,1,1
10007117,0.1109193551860009,1,0.09155471,1,2,Normal,1,1
10007118,0.1267603755747769,1,0.13126884,1,2,Normal,1,1
10007119,-0.1056208297143472,-1,0.82699376,-1,-2,Critical Risk,-1,-1
10007120,0.1740574507073392,1,0.058429435,1,2,Normal,1,1
10007121,-0.0052220825362666,-1,0.5573036,-1,-2,Critical Risk,-1,-1
10007122,0.0662643217571329,1,0.080024146,1,2,Normal,1,1
10007123,0.0458031711417864,1,0.38339671,1,2,Normal,1,1
10007124,0.1510519834176015,1,0.11239777,1,2,Normal,1,1
10007125,0.1737142292594987,1,0.04080408,1,2,Normal,1,1
10007126,0.1597631564979655,1,0.13857205,1,2,Normal,1,1
10007127,0.0965650689220469,1,0.28932163,1,2,Normal,1,1
10007128,0.1697658591480914,1,0.049255654,1,2,Normal,1,1
10007129,0.1577230125744832,1,0.1370915,1,2,Normal,1,1
10007130,0.1729348163094741,1,0.03619591,1,2,Normal,1,1
10007131,0.0797453907974362,1,0.05855015,1,2,Normal,1,1
10007132,0.1817063929119589,1,0.028987242,1,2,Normal,1,1
10007133,0.0063595909866197,1,0.41366002,1,2,Normal,1,1
10007134,0.1292174662942464,1,0.122134484,1,2,Normal,1,1
10007135,0.1694209021754948,1,0.06546567,1,2,Normal,1,1
10007136,0.1528454307925576,1,0.051183634,1,2,Normal,1,1
10007137,0.1017273784014981,1,0.26833937,1,2,Normal,1,1
10007138,0.0720615210549675,1,0.38209096,1,2,Normal,1,1
10007139,0.0723860778142563,1,0.3393694,1,2,Normal,1,1
10007140,0.1820554036090633,1,0.032920536,1,2,Normal,1,1
10007141,0.1184120678455489,1,0.073620535,1,2,Normal,1,1
10007142,0.1828273904111725,1,0.032152515,1,2,Normal,1,1
10007143,0.13258974004858,1,0.14078604,1,2,Normal,1,1
10007144,0.1652597364997322,1,0.040798325,1,2,Normal,1,1
10007145,0.1139141198903232,1,0.111602195,1,2,Normal,1,1
10007146,0.0720615210549675,1,0.3813366,1,2,Normal,1,1
10007147,0.0474114834896788,1,0.4038931,1,2,Normal,1,1
10007148,0.1697469452982762,1,0.051336095,1,2,Normal,1,1
10007149,0.1630892540017764,1,0.053576827,1,2,Normal,1,1
10007150,-0.1212518978604697,-1,1.2446686,-1,-2,Critical Risk,-1,-1
10007151,0.1742309700524033,1,0.033280548,1,2,Normal,1,1
10007152,0.0968385376115116,1,0.15545495,1,2,Normal,1,1
10007153,0.1610703363424939,1,0.046788465,1,2,Normal,1,1
10007154,0.1740797479904909,1,0.05495264,1,2,Normal,1,1
10007155,0.1225292198110524,1,0.11110125,1,2,Normal,1,1
10007156,0.0380774184851781,1,0.42484343,1,2,Normal,1,1
10007157,0.1726009806454556,1,0.0666535,1,2,Normal,1,1
10007158,0.0973436601417666,1,0.12518187,1,2,Normal,1,1
10007159,0.1426640249436505,1,0.049385738,1,2,Normal,1,1
10007160,0.1575302209148077,1,0.03388869,1,2,Normal,1,1
10007161,0.1441420942663546,1,0.14048679,1,2,Normal,1,1
10007162,0.1806133247253795,1,0.06909921,1,2,Normal,1,1
10007163,0.1213596313841063,1,0.082055144,1,2,Normal,1,1
10007164,0.1598941927948844,1,0.09426359,1,2,Normal,1,1
10007165,0.1304754415746409,1,0.11177857,1,2,Normal,1,1
10007166,0.1622314895390637,1,0.026648305,1,2,Normal,1,1
10007167,0.1049713751851588,1,0.10183367,1,2,Normal,1,1
10007168,0.1362126362470887,1,0.04540499,1,2,Normal,1,1
10007169,0.1756357229935854,1,0.06743615,1,2,Normal,1,1
10007170,0.176962231289867,1,0.039984632,1,2,Normal,1,1
10007171,0.0350651194538815,1,0.26835597,1,2,Normal,1,1
10007172,0.1299045161959673,1,0.058901116,1,2,Normal,1,1
10007173,0.1375450289698937,1,0.17032923,1,2,Normal,1,1
10007174,0.1166600975894318,1,0.11340418,1,2,Normal,1,1
10007175,0.1761677542229235,1,0.038949125,1,2,Normal,1,1
10007176,0.166907493626999,1,0.028953198,1,2,Normal,1,1
10007177,0.1652874741524019,1,0.11918216,1,2,Normal,1,1
10007178,0.1785918765109996,1,0.025115332,1,2,Normal,1,1
10007179,0.0839956439712689,1,0.10891555,1,2,Normal,1,1
10007180,0.1379234959508044,1,0.03680625,1,2,Normal,1,1
10007181,0.0618967620713267,1,0.098018326,1,2,Normal,1,1
10007182,0.1710480811591941,1,0.05390215,1,2,Normal,1,1
10007183,0.0309292579710686,1,0.5543952,-1,0,Medium Risk,-1,1
10007184,0.1571130838702363,1,0.03916113,1,2,Normal,1,1
10007185,0.1601534887019366,1,0.061321672,1,2,Normal,1,1
10007186,0.1789416354858597,1,0.047342926,1,2,Normal,1,1
10007187,0.0421291025674896,1,0.61007726,-1,0,Medium Risk,-1,1
10007188,0.1770984679308629,1,0.039611183,1,2,Normal,1,1
10007189,0.0008381542053693,1,0.3521903,1,2,Normal,1,1
10007190,0.0743473188873518,1,0.18867023,1,2,Normal,1,1
10007191,0.1600155786863532,1,0.068183646,1,2,Normal,1,1
10007192,0.1613357234855425,1,0.050389238,1,2,Normal,1,1
10007193,0.1707638379296127,1,0.0556325,1,2,Normal,1,1
10007194,0.0781600676343389,1,0.232211,1,2,Normal,1,1
10007195,0.1573904847877151,1,0.06334621,1,2,Normal,1,1
10007196,0.1791592991146623,1,0.041307677,1,2,Normal,1,1
10007197,0.1269792401875296,1,0.05960401,1,2,Normal,1,1
10007198,0.1663724890670527,1,0.035682146,1,2,Normal,1,1
10007199,0.1648456221660874,1,0.045817364,1,2,Normal,1,1
10007200,0.1333603102056579,1,0.085444525,1,2,Normal,1,1
10007201,0.1688081616311578,1,0.06520006,1,2,Normal,1,1
10007202,0.1641155175072802,1,0.08857937,1,2,Normal,1,1
10007203,0.1312236516334612,1,0.072980694,1,2,Normal,1,1
10007204,0.0482171285979525,1,0.120748185,1,2,Normal,1,1
10007205,0.179630491682625,1,0.05086546,1,2,Normal,1,1
10007206,0.1726324165953207,1,0.034965925,1,2,Normal,1,1
10007207,0.1835555946518813,1,0.035493106,1,2,Normal,1,1
10007208,0.1240109285734791,1,0.108010896,1,2,Normal,1,1
10007209,0.1038763455808371,1,0.17958172,1,2,Normal,1,1
10007210,0.1065486509776608,1,0.23638813,1,2,Normal,1,1
10007211,0.0758965403761089,1,0.13556413,1,2,Normal,1,1
10007212,-0.0055845248476316,-1,0.42030397,1,0,Medium Risk,-1,1
10007213,0.1245573877797834,1,0.077652805,1,2,Normal,1,1
10007214,0.1689423093064149,1,0.119659476,1,2,Normal,1,1
10007215,0.1410224196918773,1,0.055570666,1,2,Normal,1,1
10007216,0.1526091477301452,1,0.05620932,1,2,Normal,1,1
10007217,0.1798341423860343,1,0.03464336,1,2,Normal,1,1
10007218,0.1681907645525295,1,0.08757383,1,2,Normal,1,1
10007219,0.180998972468175,1,0.028572302,1,2,Normal,1,1
10007220,0.1798616501773522,1,0.038131792,1,2,Normal,1,1
10007221,0.1767625886623998,1,0.040090565,1,2,Normal,1,1
10007222,0.1622744297426834,1,0.094995886,1,2,Normal,1,1
10007223,0.1691005166158208,1,0.028141411,1,2,Normal,1,1
10007224,0.1807478954857694,1,0.06537168,1,2,Normal,1,1
10007225,0.1151107920933171,1,0.074865684,1,2,Normal,1,1
10007226,0.1403330904154014,1,0.1103934,1,2,Normal,1,1
10007227,0.1194956971217505,1,0.08078131,1,2,Normal,1,1
10007228,0.15672171945728,1,0.09431799,1,2,Normal,1,1
10007229,0.1643335192538318,1,0.050844196,1,2,Normal,1,1
10007230,0.1715295926340613,1,0.050634537,1,2,Normal,1,1
10007231,0.1780178270694944,1,0.052532338,1,2,Normal,1,1
10007232,0.1747925765298109,1,0.028440997,1,2,Normal,1,1
10007233,0.1231790148855964,1,0.10258036,1,2,Normal,1,1
10007234,0.1631767132831748,1,0.029134933,1,2,Normal,1,1
10007235,0.0257448922018798,1,0.29534453,1,2,Normal,1,1
10007236,0.1828042301817641,1,0.04936863,1,2,Normal,1,1
10007237,0.069623208023915,1,0.19656448,1,2,Normal,1,1
10007238,0.1188153027873496,1,0.08898459,1,2,Normal,1,1
10007239,0.1681072930741742,1,0.03535181,1,2,Normal,1,1
10007240,0.1018890570341086,1,0.1223436,1,2,Normal,1,1
10007241,0.1374731034385661,1,0.05693092,1,2,Normal,1,1
10007242,0.157622507083665,1,0.10365403,1,2,Normal,1,1
10007243,0.0899800872889506,1,0.37988573,1,2,Normal,1,1
10007244,0.1726298435081172,1,0.03166375,1,2,Normal,1,1
10007245,0.1676372259948983,1,0.105775736,1,2,Normal,1,1
10007246,0.0591773625608698,1,0.34540105,1,2,Normal,1,1
10007247,0.1515014915733075,1,0.103495575,1,2,Normal,1,1
10007248,0.1515038705652151,1,0.11257445,1,2,Normal,1,1
10007249,0.1210991925675535,1,0.0588294,1,2,Normal,1,1
10007250,0.1565833807306287,1,0.057982802,1,2,Normal,1,1
10007251,-0.0640367877595389,-1,0.93582255,-1,-2,Critical Risk,-1,-1
10007252,0.0210970718334757,1,0.14661281,1,2,Normal,1,1
10007253,0.0400347371539895,1,0.17728558,1,2,Normal,1,1
10007254,0.108199228175654,1,0.12857884,1,2,Normal,1,1
10007255,0.1379101485450221,1,0.054123092,1,2,Normal,1,1
10007256,0.1098027488060748,1,0.22065577,1,2,Normal,1,1
10007257,0.1430830455035746,1,0.08671337,1,2,Normal,1,1
10007258,0.1492152095519899,1,0.08089691,1,2,Normal,1,1
10007259,0.1833132076122315,1,0.023616025,1,2,Normal,1,1
10007260,0.1612801102085533,1,0.052518178,1,2,Normal,1,1
10007261,0.0736870430222357,1,0.2605163,1,2,Normal,1,1
10007262,0.1160955279081443,1,0.27697268,1,2,Normal,1,1
10007263,0.1506342692600507,1,0.1075407,1,2,Normal,1,1
10007264,0.1851127374199704,1,0.010877352,1,2,Normal,1,1
10007265,0.1780345373089008,1,0.026758539,1,2,Normal,1,1
10007266,0.1524643397856752,1,0.16232008,1,2,Normal,1,1
10007267,0.1059799881078907,1,0.18992028,1,2,Normal,1,1
10007268,0.1400003001114335,1,0.09754807,1,2,Normal,1,1
10007269,0.1388824066338699,1,0.12886901,1,2,Normal,1,1
10007270,-0.1676557919517957,-1,1.2708697,-1,-2,Critical Risk,-1,-1
10007271,0.1800097328281628,1,0.024342315,1,2,Normal,1,1
10007272,0.0508712661020807,1,0.4535606,1,2,Normal,1,1
10007273,0.1511992136518561,1,0.09346928,1,2,Normal,1,1
10007274,0.1097459323858891,1,0.24106914,1,2,Normal,1,1
10007275,0.1598377231291631,1,0.12935436,1,2,Normal,1,1
10007276,0.0224897598124703,1,0.35869995,1,2,Normal,1,1
10007277,-0.0547527759271839,-1,0.7346482,-1,-2,Critical Risk,-1,-1
10007278,0.1641912313503952,1,0.04726967,1,2,Normal,1,1
10007279,0.0538117724778826,1,0.40091264,1,2,Normal,1,1
10007280,-0.2150739931931903,-1,1.2944188,-1,-2,Critical Risk,-1,-1
10007281,0.0846442876186839,1,0.10968858,1,2,Normal,1,1
10007282,0.166595366478807,1,0.08421264,1,2,Normal,1,1
10007283,0.1385275027735817,1,0.09201625,1,2,Normal,1,1
10007284,0.1484385635915759,1,0.09584534,1,2,Normal,1,1
10007285,0.1749399389433089,1,0.039701596,1,2,Normal,1,1
10007286,0.1765979317582932,1,0.043529462,1,2,Normal,1,1
10007287,0.1769188743689638,1,0.02699784,1,2,Normal,1,1
10007288,0.1506966414376613,1,0.080438755,1,2,Normal,1,1
10007289,0.1849341369259703,1,0.02162604,1,2,Normal,1,1
